row,time,latitude,longitude,depth,mag,rms,place
8696,2019-05-14T20:00:40.180Z,33.9741667,-116.9203333,18.28,0.92,0.14,"7km NW of Banning, CA"
8697,2019-05-14T20:00:24.416Z,63.0597,-150.4485,97.5,1.6,0.52,"83km NNW of Talkeetna, Alaska"
8698,2019-05-14T19:54:03.408Z,37.2167,-115.0363,3.4,0.9,0.0001,"19km SE of Alamo, Nevada"
8699,2019-05-14T19:52:50.470Z,33.1388333,-116.647,3.27,0.97,0.21,"8km NNW of Julian, CA"
8700,2019-05-14T19:47:32.976Z,37.2251,-114.9674,0,2.3,0.1658,"23km SE of Alamo, Nevada"
8701,2019-05-14T19:43:28.156Z,37.2302,-114.9996,4.5,2.1,0.107,"20km SE of Alamo, Nevada"
8702,2019-05-14T19:31:17.610Z,33.2515,-116.3096667,9.86,1.54,0.19,"6km E of Borrego Springs, CA"
8703,2019-05-14T19:30:40.055Z,37.2623,-117.4825,10.3,0.7,0.0594,"54km SSW of Goldfield, Nevada"
8704,2019-05-14T19:28:19.310Z,63.2995,-151.2248,1.4,0.9,0.72,"114km W of Cantwell, Alaska"
8705,2019-05-14T19:28:06.510Z,44.7085,-112.1481667,-2.42,1.4,0.22,"36km ENE of Lima, Montana"
8706,2019-05-14T19:26:00.640Z,33.8505,-117.4918333,-0.47,1.33,0.24,"4km SE of Home Gardens, CA"
8707,2019-05-14T19:20:07.520Z,36.122,-117.6673333,5.09,0.55,0.09,"27km ENE of Coso Junction, CA"
8708,2019-05-14T19:19:59.938Z,37.2173,-114.9957,2.4,2.4,0.1861,"22km SE of Alamo, Nevada"
8709,2019-05-14T19:09:43.310Z,36.1196667,-117.6686667,3.05,0.84,0.13,"26km ENE of Coso Junction, CA"
8710,2019-05-14T19:06:46.208Z,38.6534,-119.5557,14.1,0.4,0.0572,"23km SW of Smith Valley, Nevada"
8711,2019-05-14T19:02:02.690Z,46.0223333,-112.4621667,-2,1.95,0.08,"5km ENE of Butte, Montana"
8712,2019-05-14T19:01:57.770Z,37.4815,-118.8338333,2.37,1.23,0.05,"16km WSW of Toms Place, CA"
8713,2019-05-14T18:57:35.527Z,2.0581,126.5645,57.71,4.1,0.96,"164km WNW of Tobelo, Indonesia"
8714,2019-05-14T18:55:09.828Z,61.4067,-140.2952,5,3.4,0.8,"167km WNW of Haines Junction, Canada"
8715,2019-05-14T18:54:58.468Z,60.5376,-152.9686,135.4,1.7,0.55,"13km WNW of Redoubt Volcano, Alaska"
8716,2019-05-14T18:52:53.460Z,34.9938333,-118.1955,-0.8,1.42,0.16,"7km SSW of Mojave, CA"
8717,2019-05-14T18:51:57.554Z,-4.5135,153.0577,57.71,4.3,0.74,"5km SSE of Taron, Papua New Guinea"
8718,2019-05-14T18:47:15.920Z,37.2773,-115.0275,9,1.3,0.1824,"15km SE of Alamo, Nevada"
8719,2019-05-14T18:45:58.560Z,37.3256667,-122.104,-0.26,1.25,0.05,"3km S of Loyola, CA"
8720,2019-05-14T18:41:51.334Z,37.2291,-114.9466,0,1.8,0.209,"24km SE of Alamo, Nevada"
8721,2019-05-14T18:40:37.160Z,44.7775,-111.0465,7.96,0.17,0.14,"13km NNE of West Yellowstone, Montana"
8722,2019-05-14T18:40:30.756Z,37.2438,-115.002,4,1.6,0.1472,"19km SE of Alamo, Nevada"
8723,2019-05-14T18:38:34.530Z,38.664,-119.5796667,0.05,2.35,0.09,"19km E of Markleeville, CA"
8724,2019-05-14T18:35:03.123Z,37.2621,-115.071,3.2,1.3,0.1245,"14km SE of Alamo, Nevada"
8725,2019-05-14T18:28:56.000Z,33.7138333,-117.3368333,-0.69,0.83,0.15,"5km N of Lake Elsinore, CA"
8726,2019-05-14T18:27:28.940Z,18.2313,-67.4,30,2.06,0.18,"19km SW of Rincon, Puerto Rico"
8727,2019-05-14T18:11:26.194Z,37.283,-114.9899,0,1.2,0.1752,"17km ESE of Alamo, Nevada"
8728,2019-05-14T18:09:47.663Z,37.2381,-115.0083,4.5,2.4,0.151,"19km SE of Alamo, Nevada"
8729,2019-05-14T18:09:35.040Z,44.6681667,-112.1305,2.21,1.35,0.21,"36km E of Lima, Montana"
8730,2019-05-14T18:08:51.253Z,37.2249,-114.9797,5,2.4,0.1157,"22km SE of Alamo, Nevada"
8731,2019-05-14T18:04:38.664Z,37.2495,-115.0585,0,1.4,0.2136,"15km SE of Alamo, Nevada"
8732,2019-05-14T17:51:59.308Z,-4.0572,152.6153,32.2,4.5,1,"47km SSE of Namatanai, Papua New Guinea"
8733,2019-05-14T17:49:51.660Z,36.1201667,-117.6673333,2.77,0.94,0.12,"27km ENE of Coso Junction, CA"
8734,2019-05-14T17:46:23.335Z,37.2491,-115.0336,0.6,1,0.2177,"17km SE of Alamo, Nevada"
8735,2019-05-14T17:40:12.110Z,19.4051667,-155.2816667,0.35,2.04,0.08,"5km WSW of Volcano, Hawaii"
8736,2019-05-14T17:39:55.937Z,61.5936,-150.0511,67.5,1.1,1.33,"9km NNW of Big Lake, Alaska"
8737,2019-05-14T17:31:23.511Z,38.2849,-118.7524,10.7,0.5,0.0148,"28km SSW of Hawthorne, Nevada"
8738,2019-05-14T17:29:35.850Z,38.8256667,-122.8535,1.86,1.53,0.04,"10km WNW of The Geysers, CA"
8739,2019-05-14T17:29:14.650Z,18.8025,-67.2788,12,2.49,0.27,"39km NNW of San Antonio, Puerto Rico"
8740,2019-05-14T17:28:14.460Z,38.8248333,-122.8551667,1.95,1.99,0.05,"10km WNW of The Geysers, CA"
8741,2019-05-14T17:25:06.666Z,-4.1813,152.7625,16.23,4.5,0.97,"43km NW of Taron, Papua New Guinea"
8742,2019-05-14T17:24:40.750Z,33.3871667,-116.3093333,11.73,0.89,0.16,"16km NNE of Borrego Springs, CA"
8743,2019-05-14T17:20:05.490Z,38.8258324,-122.8551636,1.75,0.58,0.02,"10km WNW of The Geysers, CA"
8744,2019-05-14T17:16:59.720Z,38.8269997,-122.8556671,1.64,0.71,0.03,"10km WNW of The Geysers, CA"
8745,2019-05-14T17:09:13.320Z,38.8041649,-122.7754974,3.7,0.88,0.01,"3km NNW of The Geysers, CA"
8746,2019-05-14T17:06:35.490Z,33.5116667,-116.4311667,7.38,0.66,0.12,"20km SSW of La Quinta, CA"
8747,2019-05-14T16:58:50.630Z,51.801,-178.1711,42.7,1.2,0.4,"9km SSW of Tanaga Volcano, Alaska"
8748,2019-05-14T16:56:52.930Z,46.7943333,-113.7258333,10.06,0.68,0.16,"2km NNW of Clinton, Montana"
8749,2019-05-14T16:51:42.036Z,-4.2006,152.8841,10,4.4,0.95,"33km NNW of Taron, Papua New Guinea"
8750,2019-05-14T16:51:28.570Z,47.764,-114.4293333,6.63,-0.5,0.08,"21km WNW of Polson, Montana"
8751,2019-05-14T16:47:32.653Z,62.1634,-149.0707,28.7,1.1,0.93,"40km E of Y, Alaska"
8752,2019-05-14T16:34:36.852Z,36.5879,-117.0929,9.6,1.1,0.1645,"46km SW of Beatty, Nevada"
8753,2019-05-14T16:29:12.130Z,-5.5048,152.652,10,4.3,0.5,"122km SSW of Taron, Papua New Guinea"
8754,2019-05-14T16:28:12.536Z,38.6563,-119.5636,12.2,1.1,0.191,"23km SW of Smith Valley, Nevada"
8755,2019-05-14T16:27:03.770Z,38.8346667,-122.8025,2.29,0.35,0.03,"7km WNW of Cobb, CA"
8756,2019-05-14T16:24:13.892Z,60.0193,-139.5148,0,1.2,0.63,"53km NNE of Yakutat, Alaska"
8757,2019-05-14T16:23:30.920Z,51.7853333,-178.7956667,10.94,0.09,0.21,"46km WSW of Tanaga Volcano, Alaska"
8758,2019-05-14T16:14:29.351Z,12.5013,-87.036,151.77,4.5,0.92,"7km SW of Posoltega, Nicaragua"
8759,2019-05-14T16:10:53.180Z,37.3227,-115.0804,7.8,1.1,0.1714,"8km ESE of Alamo, Nevada"
8760,2019-05-14T16:08:56.169Z,61.5346,-149.9334,37.1,0.9,0.59,"1km NE of Big Lake, Alaska"
8761,2019-05-14T16:07:09.180Z,-4.5724,152.3043,10,4.3,0.34,"24km S of Kokopo, Papua New Guinea"
8762,2019-05-14T16:06:29.437Z,-4.1531,151.8585,10.03,4.5,0.32,"35km W of Rabaul, Papua New Guinea"
8763,2019-05-14T16:04:41.250Z,46.8653333,-112.5193333,14.88,-0.38,0.06,"15km SE of Lincoln, Montana"
8764,2019-05-14T16:04:40.249Z,39.592,-120.3807,10.4,1,0.1745,"25km SSE of Portola, California"
8765,2019-05-14T16:00:59.740Z,38.8196678,-122.8115005,2.57,1.03,0.04,"7km NW of The Geysers, CA"
8766,2019-05-14T15:53:06.206Z,37.2802,-115.0389,10.2,1.6,0.1882,"14km SE of Alamo, Nevada"
8767,2019-05-14T15:48:36.878Z,37.304,-115.1174,0,1,0.3098,"7km SSE of Alamo, Nevada"
8768,2019-05-14T15:44:00.550Z,38.8126667,-122.8228333,3.21,0.27,0.03,"7km NW of The Geysers, CA"
8769,2019-05-14T15:40:12.962Z,60.2027,-141.6147,0,0.9,0.83,"47km ENE of Cape Yakataga, Alaska"
8770,2019-05-14T15:37:11.147Z,-4.1894,152.827,10,4.7,0.92,"38km NW of Taron, Papua New Guinea"
8771,2019-05-14T15:35:10.220Z,38.795166,-122.8095016,2.64,0.85,0.04,"5km WNW of The Geysers, CA"
8772,2019-05-14T15:28:30.240Z,36.4615,-89.5725,10.47,1.25,0.06,"12km NW of Tiptonville, Tennessee"
8773,2019-05-14T15:27:10.808Z,-3.8874,151.7523,10,4.3,1.26,"57km NW of Rabaul, Papua New Guinea"
8774,2019-05-14T15:25:33.250Z,46.85316667,-121.7513333,1.07,1.13,0.07,"28km NNW of Packwood, Washington"
8775,2019-05-14T15:25:23.543Z,59.8721,-152.8514,86.1,1.3,0.32,"58km W of Anchor Point, Alaska"
8776,2019-05-14T15:24:14.576Z,-4.5702,152.6774,10,4.4,0.57,"41km WSW of Taron, Papua New Guinea"
8777,2019-05-14T15:12:24.564Z,60.0282,-139.7014,0,1.1,0.55,"53km N of Yakutat, Alaska"
8778,2019-05-14T15:07:57.725Z,37.8807,20.1772,10,4.4,0.79,"42km SSW of Lixourion, Greece"
8779,2019-05-14T15:06:34.360Z,62.1952,-149.7884,6.6,1,0.83,"4km NE of Y, Alaska"
8780,2019-05-14T15:05:26.840Z,33.7743333,-116.9455,14.83,1.2,0.16,"2km SE of San Jacinto, CA"
8781,2019-05-14T14:56:17.423Z,61.5046,-146.5706,14.3,1.8,0.66,"43km NNW of Valdez, Alaska"
8782,2019-05-14T14:56:12.772Z,-4.804,153.0517,10,4.5,0.66,"37km S of Taron, Papua New Guinea"
8783,2019-05-14T14:55:18.830Z,19.336834,-155.1439972,4.39,1.71,0.18,"14km SE of Volcano, Hawaii"
8784,2019-05-14T14:54:17.529Z,-4.0877,152.55,10,4.6,0.54,"43km NE of Kokopo, Papua New Guinea"
8785,2019-05-14T14:43:40.873Z,37.2641,-114.9977,7.8,1.5,0.1713,"18km SE of Alamo, Nevada"
8786,2019-05-14T14:40:50.724Z,61.3429,-149.9304,25.3,1.2,0.69,"14km N of Anchorage, Alaska"
8787,2019-05-14T14:39:43.443Z,60.2264,-141.3558,0,0.9,0.79,"62km ENE of Cape Yakataga, Alaska"
8788,2019-05-14T14:38:53.744Z,63.4166,-147.736,19.2,0.8,1.03,"60km E of Cantwell, Alaska"
8789,2019-05-14T14:36:34.481Z,-3.7803,152.0114,12.09,5,1.1,"48km WSW of Namatanai, Papua New Guinea"
8790,2019-05-14T14:35:14.970Z,33.4883333,-116.4323333,9.05,0.78,0.17,"22km SSW of La Quinta, CA"
8791,2019-05-14T14:33:15.848Z,-3.7583,152.4881,10,4.8,0.64,"11km SSE of Namatanai, Papua New Guinea"
8792,2019-05-14T14:30:45.918Z,-3.9688,152.8493,10,4.8,0.89,"57km SE of Namatanai, Papua New Guinea"
8793,2019-05-14T14:27:23.330Z,63.3766,-150.2867,124.5,1.1,0.54,"66km W of Cantwell, Alaska"
8794,2019-05-14T14:25:05.716Z,-4.2919,152.9489,10,4.7,0.43,"21km NNW of Taron, Papua New Guinea"
8795,2019-05-14T14:23:15.475Z,61.9815,-149.2009,34.5,2,0.62,"26km N of Fishhook, Alaska"
8796,2019-05-14T14:21:21.387Z,-4.1655,152.1912,10,4.3,0.39,"4km NNE of Rabaul, Papua New Guinea"
8797,2019-05-14T14:19:15.935Z,63.3643,-151.5521,7.5,0.3,0.68,"130km W of Cantwell, Alaska"
8798,2019-05-14T14:10:53.578Z,-3.9755,152.5892,10,4.4,0.81,"38km SSE of Namatanai, Papua New Guinea"
8799,2019-05-14T14:09:09.950Z,38.7566667,-122.7178333,2.08,0.47,0.08,"3km SW of Anderson Springs, CA"
8800,2019-05-14T14:06:25.033Z,59.4873,-152.145,53.8,1.6,0.44,"37km WSW of Homer, Alaska"
8801,2019-05-14T14:04:38.526Z,-17.5789,167.8864,10.72,4.5,0.36,"49km WNW of Port-Vila, Vanuatu"
8802,2019-05-14T14:01:18.186Z,-4.2329,152.5772,10,4.5,0.64,"37km ENE of Kokopo, Papua New Guinea"
8803,2019-05-14T14:01:13.294Z,37.2541,-115.0747,0,1.7,0.2191,"14km SSE of Alamo, Nevada"
8804,2019-05-14T14:00:26.939Z,-4.3986,152.2755,10,4.3,0.55,"5km SSE of Kokopo, Papua New Guinea"
8805,2019-05-14T14:00:20.740Z,38.2707,-118.4716,5.1,1,0.0045,"31km SSE of Hawthorne, Nevada"
8806,2019-05-14T13:49:20.790Z,-3.7648,152.3935,12.23,4.4,0.45,"11km SSW of Namatanai, Papua New Guinea"
8807,2019-05-14T13:44:13.754Z,-4.0919,152.4761,10,4.4,0.56,"35km ENE of Rabaul, Papua New Guinea"
8808,2019-05-14T13:43:48.009Z,37.2405,-115.0027,5,2.6,0.182,"19km SE of Alamo, Nevada"
8809,2019-05-14T13:42:01.540Z,35.8133333,-121.373,4.15,1.85,0.05,"25km NW of San Simeon, CA"
8810,2019-05-14T13:38:20.687Z,-4.21,152.6618,10,5,1.24,"46km ENE of Kokopo, Papua New Guinea"
8811,2019-05-14T13:36:26.886Z,62.958,-150.3903,94.2,2.1,0.64,"72km NNW of Talkeetna, Alaska"
8812,2019-05-14T13:35:15.314Z,60.9569,-150.3802,9.6,1.7,0.62,"38km SW of Anchorage, Alaska"
8813,2019-05-14T13:31:57.211Z,-3.786,152.5753,10,4.5,0.59,"20km SE of Namatanai, Papua New Guinea"
8814,2019-05-14T13:29:31.235Z,-3.6441,152.0739,10,4.3,0.59,"40km W of Namatanai, Papua New Guinea"
8815,2019-05-14T13:27:11.648Z,-4.6009,152.5182,10,4.5,0.49,"39km SE of Kokopo, Papua New Guinea"
8816,2019-05-14T13:26:06.378Z,-4.1347,152.2903,10,4.8,0.66,"14km ENE of Rabaul, Papua New Guinea"
8817,2019-05-14T13:18:34.985Z,-3.9267,152.6619,10,4.4,0.53,"38km SE of Namatanai, Papua New Guinea"
8818,2019-05-14T13:17:08.714Z,-3.8404,152.5247,10,4.7,0.26,"21km SSE of Namatanai, Papua New Guinea"
8819,2019-05-14T13:13:49.884Z,-4.0079,151.6778,10,4.9,0.59,"58km WNW of Rabaul, Papua New Guinea"
8820,2019-05-14T13:10:21.630Z,35.8293333,-117.5463333,1.58,0.47,0.11,"15km WNW of Searles Valley, CA"
8821,2019-05-14T13:08:38.720Z,37.4773333,-118.694,14.44,1.5,0.04,"10km S of Toms Place, CA"
8822,2019-05-14T13:04:49.557Z,57.9531,-156.1233,131.3,2.1,0.54,"87km SSE of King Salmon, Alaska"
8823,2019-05-14T13:03:59.944Z,65.8586,-156.3139,4.2,1.1,0.88,"119km SSE of Kobuk, Alaska"
8824,2019-05-14T13:03:29.031Z,63.5342,-150.6709,10.1,0.7,0.82,"87km WNW of Cantwell, Alaska"
8825,2019-05-14T13:00:29.051Z,66.5825,-150.8586,0,1.1,0.58,"79km E of New Allakaket, Alaska"
8826,2019-05-14T13:00:18.004Z,66.3351,-157.2321,7.4,0.9,0.63,"65km SSW of Kobuk, Alaska"
8827,2019-05-14T12:58:26.074Z,-4.081,152.5694,10,7.5,1.48,"45km NE of Kokopo, Papua New Guinea"
8828,2019-05-14T12:43:31.197Z,66.5073,-135.5991,11.1,0.9,0.63,"108km SSW of Fort McPherson, Canada"
8829,2019-05-14T12:39:14.691Z,38.2354,-118.6927,11.6,-0.1,0.0005,"32km S of Hawthorne, Nevada"
8830,2019-05-14T12:39:01.091Z,37.2135,-116.1225,1.9,0.7,0.1831,"65km ENE of Beatty, Nevada"
8831,2019-05-14T12:38:03.674Z,59.9778,-139.5882,0,0.8,0.79,"48km N of Yakutat, Alaska"
8832,2019-05-14T12:35:06.131Z,63.6747,-149.3904,105.2,0.9,0.34,"29km SW of Healy, Alaska"
8833,2019-05-14T12:31:10.441Z,59.9405,-139.3858,0,0.9,0.44,"47km NNE of Yakutat, Alaska"
8834,2019-05-14T12:30:45.832Z,63.0948,-151.5168,12.8,0.4,0.61,"112km NW of Talkeetna, Alaska"
8835,2019-05-14T12:26:55.483Z,59.8641,-152.636,97.8,1.7,0.41,"46km WNW of Anchor Point, Alaska"
8836,2019-05-14T12:21:07.256Z,37.1352,-117.5921,10.3,0.3,0.1226,"62km E of Big Pine, California"
8837,2019-05-14T12:16:35.750Z,39.3381667,-122.8398333,3.9,1.77,0.1,"13km SE of Lake Pillsbury, CA"
8838,2019-05-14T12:14:04.820Z,46.94916667,-121.9728333,11.93,0.96,0.15,"24km SSE of Prairie Ridge, Washington"
8839,2019-05-14T12:12:12.903Z,61.3697,-150.0249,32.6,1.9,0.59,"17km SSW of Big Lake, Alaska"
8840,2019-05-14T12:11:35.060Z,17.9543,-66.3658,11,1.54,0.15,"1km S of Jauca, Puerto Rico"
8841,2019-05-14T12:07:45.720Z,38.2969,-118.7274,7.6,0.2,0.0378,"26km SSW of Hawthorne, Nevada"
8842,2019-05-14T11:59:01.237Z,38.2823,-118.735,11.7,1.3,0.186,"28km SSW of Hawthorne, Nevada"
8843,2019-05-14T11:58:23.790Z,60.8843,-150.4567,3.1,1,0.85,"42km NNE of Sterling, Alaska"
8844,2019-05-14T11:57:48.590Z,38.8183327,-122.8143311,2.69,1.12,0.03,"7km NW of The Geysers, CA"
8845,2019-05-14T11:45:25.965Z,60.1713,-141.249,0,0.7,0.24,"66km E of Cape Yakataga, Alaska"
8846,2019-05-14T11:37:28.160Z,51.7743333,-178.6725,15.34,1.25,0.1,"38km WSW of Tanaga Volcano, Alaska"
8847,2019-05-14T11:32:53.490Z,38.326,-113.0708333,-0.03,1.97,0.22,"9km SSW of Milford, Utah"
8848,2019-05-14T11:23:16.720Z,38.828167,-122.8519974,1.79,0.57,0.01,"10km NW of The Geysers, CA"
8849,2019-05-14T11:20:58.040Z,-17.9796,-178.4799,604.58,4.2,0.96,"285km SE of Lambasa, Fiji"
8850,2019-05-14T11:16:36.696Z,-39.4104,178.395,10,5.2,0.98,"90km SSE of Gisborne, New Zealand"
8851,2019-05-14T11:14:19.317Z,57.2068,-153.7274,26.7,1.2,0.47,"40km SSE of Larsen Bay, Alaska"
8852,2019-05-14T11:13:18.542Z,38.2865,-118.755,5.7,1.1,0.1427,"28km SSW of Hawthorne, Nevada"
8853,2019-05-14T11:04:57.960Z,38.8241667,-122.8533333,2.02,0.25,0.03,"10km WNW of The Geysers, CA"
8854,2019-05-14T11:03:58.650Z,60.3575,-151.0646,50.4,1.1,0.47,"13km E of Cohoe, Alaska"
8855,2019-05-14T11:02:15.390Z,36.1301667,-117.6688333,6.18,0.7,0.1,"27km ENE of Coso Junction, CA"
8856,2019-05-14T10:52:21.672Z,29.2824,-97.6568,5,3.1,0.95,"10km E of Nixon, Texas"
8857,2019-05-14T10:51:01.970Z,38.821167,-122.7751694,1.43,0.56,0.02,"4km W of Cobb, CA"
8858,2019-05-14T10:46:10.038Z,59.0496,-152.5823,74.2,1.5,0.41,"88km SW of Homer, Alaska"
8859,2019-05-14T10:41:50.560Z,35.3965,-118.5431667,2.76,1.3,0.22,"22km SSW of Bodfish, CA"
8860,2019-05-14T10:41:32.150Z,35.3956667,-118.5495,3.65,1.21,0.19,"22km SSW of Bodfish, CA"
8861,2019-05-14T10:40:54.800Z,44.9373333,-113.5428333,5.98,0.93,0.14,"38km SE of Salmon, Idaho"
8862,2019-05-14T10:35:35.619Z,60.2159,-141.0869,0,0.8,0.32,"76km ENE of Cape Yakataga, Alaska"
8863,2019-05-14T10:35:18.130Z,36.1168333,-117.6598333,0.94,0.72,0.17,"27km ENE of Coso Junction, CA"
8864,2019-05-14T10:28:34.310Z,65.3511,-153.1641,6.9,0.8,0.83,"54km WNW of Tanana, Alaska"
8865,2019-05-14T10:27:29.220Z,38.7941666,-122.8085022,2.69,0.43,0.06,"5km WNW of The Geysers, CA"
8866,2019-05-14T10:26:41.850Z,52.0721667,-176.1461667,0.05,-1.14,0.06,"41km ENE of Adak, Alaska"
8867,2019-05-14T10:26:09.480Z,33.4913333,-116.7908333,4.81,0.43,0.13,"9km NE of Aguanga, CA"
8868,2019-05-14T10:26:02.632Z,37.1358,-116.5019,4.9,0.1,0.1428,"34km NE of Beatty, Nevada"
8869,2019-05-14T10:24:50.269Z,38.2819,-118.7458,10.9,0.1,0.0383,"28km SSW of Hawthorne, Nevada"
8870,2019-05-14T10:24:09.320Z,33.7916667,-116.1053333,8.23,0.97,0.13,"13km NE of Indio, CA"
8871,2019-05-14T10:20:18.060Z,46.289,-122.2301667,3.47,-0.11,0.08,"30km S of Morton, Washington"
8872,2019-05-14T10:20:02.730Z,38.8073349,-122.8274994,1.48,0.93,0.05,"7km WNW of The Geysers, CA"
8873,2019-05-14T09:58:08.707Z,65.8535,-156.3341,10.5,0.7,0.77,"120km SSE of Kobuk, Alaska"
8874,2019-05-14T09:56:01.650Z,38.8038333,-122.8301667,2.88,0.29,0.04,"7km WNW of The Geysers, CA"
8875,2019-05-14T09:48:31.937Z,47.6076,86.5905,10,4.5,0.69,"118km WSW of Altay, China"
8876,2019-05-14T09:44:20.380Z,52.0716667,-176.1231667,4.11,-0.26,0.25,"42km ENE of Adak, Alaska"
8877,2019-05-14T09:39:16.619Z,63.0946,-149.2414,75.4,1.1,0.7,"36km SSW of Cantwell, Alaska"
8878,2019-05-14T09:37:37.810Z,49.1925,-128.7709,10,4.1,1.12,"193km SSW of Port Hardy, Canada"
8879,2019-05-14T09:35:09.340Z,64.911,-148.6793,14.7,0.3,0.71,"32km WNW of Ester, Alaska"
8880,2019-05-14T09:34:25.370Z,19.0756,-67.567,45,2.92,0.22,"86km NNW of San Antonio, Puerto Rico"
8881,2019-05-14T09:32:33.700Z,52.0686667,-176.1651667,-0.03,-0.25,0.17,"39km ENE of Adak, Alaska"
8882,2019-05-14T09:30:47.032Z,27.368,142.8989,10,4.7,1.13,"74km ENE of Chichi-shima, Japan"
8883,2019-05-14T09:26:41.400Z,51.8371667,-178.8176667,19.12,-0.03,0.05,"46km W of Tanaga Volcano, Alaska"
8884,2019-05-14T09:25:35.713Z,61.6267,-150.9193,61,0.9,0.41,"48km WSW of Willow, Alaska"
8885,2019-05-14T09:25:28.771Z,60.2709,-150.7068,15.3,0.9,0.36,"29km S of Sterling, Alaska"
8886,2019-05-14T09:25:10.680Z,46.8721667,-112.5175,13.6,1.08,0.05,"15km SE of Lincoln, Montana"
8887,2019-05-14T09:15:23.090Z,38.3118,-118.49,11,-0.4,0.0034,"26km SSE of Hawthorne, Nevada"
8888,2019-05-14T09:14:50.174Z,60.1658,-151.1088,55.4,2.3,0.74,"24km SSE of Cohoe, Alaska"
8889,2019-05-14T09:08:42.269Z,52.1002,-176.1697,141.04,4.5,1.11,"41km NE of Adak, Alaska"
8890,2019-05-14T09:08:33.373Z,65.83,-151.0016,7.9,0.8,0.66,"88km NNE of Tanana, Alaska"
8891,2019-05-14T09:03:41.999Z,38.2959,-118.7429,10.6,0.2,0.0582,"27km SSW of Hawthorne, Nevada"
8892,2019-05-14T09:00:19.500Z,44.7286667,-113.052,5.89,0.56,0.12,"37km WNW of Lima, Montana"
8893,2019-05-14T08:58:06.013Z,59.8276,-151.4232,73.4,1.8,0.73,"12km NW of Fritz Creek, Alaska"
8894,2019-05-14T08:57:17.030Z,61.2736,-149.9673,39.5,1.3,0.43,"7km NNW of Anchorage, Alaska"
8895,2019-05-14T08:56:13.640Z,36.2888333,-119.648,23.45,2.42,0.08,"2km SW of Home Garden, CA"
8896,2019-05-14T08:52:38.022Z,66.214,-135.5684,20,1,0.57,"139km SSW of Fort McPherson, Canada"
8897,2019-05-14T08:52:15.440Z,36.1296667,-117.6405,1.94,0.9,0.16,"29km ENE of Coso Junction, CA"
8898,2019-05-14T08:48:22.499Z,61.3758,-150.0849,41.2,0.7,0.52,"17km SSW of Big Lake, Alaska"
8899,2019-05-14T08:46:28.612Z,38.417,-118.8951,10.8,0.5,0.0895,"26km WSW of Hawthorne, Nevada"
8900,2019-05-14T08:43:55.039Z,61.4613,-149.9284,36,2.6,0.81,"7km SE of Big Lake, Alaska"
8901,2019-05-14T08:42:51.050Z,46.7455,-112.3511667,6.69,1.03,0.14,"22km W of Helena Valley Northwest, Montana"
8902,2019-05-14T08:37:51.359Z,66.2111,-157.1555,6,1.1,0.6,"78km S of Kobuk, Alaska"
8903,2019-05-14T08:35:27.484Z,61.1572,-139.6533,10,0.6,0.7,"124km WNW of Haines Junction, Canada"
8904,2019-05-14T08:32:15.610Z,38.2865,-118.7611,7.2,1.8,0.1455,"28km SSW of Hawthorne, Nevada"
8905,2019-05-14T08:31:13.499Z,38.5694,-118.4707,7.7,0.7,0.023,"14km ENE of Hawthorne, Nevada"
8906,2019-05-14T08:30:44.990Z,19.2751,-64.7831,46,3.37,0.27,"93km N of Road Town, British Virgin Islands"
8907,2019-05-14T08:28:05.660Z,38.8336667,-122.8053333,2.84,0.28,0.02,"7km W of Cobb, CA"
8908,2019-05-14T08:25:12.648Z,60.1764,-141.2763,0,0.7,0.9,"65km ENE of Cape Yakataga, Alaska"
8909,2019-05-14T08:19:47.234Z,37.208,-116.1203,1.7,0.1,0.1936,"65km ENE of Beatty, Nevada"
8910,2019-05-14T08:11:42.851Z,62.8912,-150.9459,94.8,1.2,0.58,"76km NW of Talkeetna, Alaska"
8911,2019-05-14T08:03:57.460Z,52.0735,-176.1353333,0.16,-1.14,0.08,"41km ENE of Adak, Alaska"
8912,2019-05-14T08:02:35.097Z,60.4563,-147.3034,7.7,1.8,0.61,"83km ESE of Whittier, Alaska"
8913,2019-05-14T08:00:08.688Z,11.013,-72.291,83.34,4.5,1.14,"36km ESE of Albania, Colombia"
8914,2019-05-14T07:59:55.421Z,38.3151,-118.1054,6.7,-0.5,0.1004,"50km ESE of Hawthorne, Nevada"
8915,2019-05-14T07:56:20.970Z,46.8898333,-112.6543333,14.42,1.73,0.13,"7km SSE of Lincoln, Montana"
8916,2019-05-14T07:50:24.520Z,33.9141667,-118.0338333,10.29,1.36,0.21,"2km W of La Mirada, CA"
8917,2019-05-14T07:48:32.590Z,46.8895,-112.648,14.43,2.12,0.08,"7km SSE of Lincoln, Montana"
8918,2019-05-14T07:46:21.330Z,46.8911667,-112.6648333,13.07,3.11,0.19,"7km S of Lincoln, Montana"
8919,2019-05-14T07:44:53.010Z,36.1155,-117.6746667,1.97,0.73,0.14,"26km ENE of Coso Junction, CA"
8920,2019-05-14T07:39:25.860Z,36.011,-117.6916667,2.62,0.69,0.12,"21km ENE of Little Lake, CA"
8921,2019-05-14T07:36:09.923Z,62.0818,-145.3831,15,1.1,0.77,"9km ESE of Glennallen, Alaska"
8922,2019-05-14T07:34:55.550Z,58.4055,-154.7218333,5.71,0.05,0.28,"105km NNW of Larsen Bay, Alaska"
